"id","schema","table_name","variable_name","collection","agency","description"
21948,"clean_read_HLFS","hlfs_wellbeing_202011","quarter","Household Labour Force Survey","Stats NZ",NA
21949,"clean_read_HLFS","hlfs_wellbeing_202011","reasfewhrsmain","Household Labour Force Survey","Stats NZ",NA
21950,"clean_read_HLFS","hlfs_wellbeing_202011","reasfewhrsoth","Household Labour Force Survey","Stats NZ",NA
21951,"clean_read_HLFS","hlfs_wellbeing_202011","reasfewhrssec","Household Labour Force Survey","Stats NZ",NA
21952,"clean_read_HLFS","hlfs_wellbeing_202011","response_status_type_code","Household Labour Force Survey","Stats NZ",NA
21953,"clean_read_HLFS","hlfs_wellbeing_202011","retired","Household Labour Force Survey","Stats NZ",NA
21954,"clean_read_HLFS","hlfs_wellbeing_202011","rotngrp","Household Labour Force Survey","Stats NZ",NA
21955,"clean_read_HLFS","hlfs_wellbeing_202011","rotnnum","Household Labour Force Survey","Stats NZ",NA
21956,"clean_read_HLFS","hlfs_wellbeing_202011","samehrsmain","Household Labour Force Survey","Stats NZ",NA
21957,"clean_read_HLFS","hlfs_wellbeing_202011","samehrsoth","Household Labour Force Survey","Stats NZ",NA
21958,"clean_read_HLFS","hlfs_wellbeing_202011","samehrssec","Household Labour Force Survey","Stats NZ",NA
21959,"clean_read_HLFS","hlfs_wellbeing_202011","schoolyn","Household Labour Force Survey","Stats NZ",NA
21960,"clean_read_HLFS","hlfs_wellbeing_202011","schqualyn","Household Labour Force Survey","Stats NZ",NA
21961,"clean_read_HLFS","hlfs_wellbeing_202011","seasonal","Household Labour Force Survey","Stats NZ",NA
21962,"clean_read_HLFS","hlfs_wellbeing_202011","sex_imputed","Household Labour Force Survey","Stats NZ",NA
21963,"clean_read_HLFS","hlfs_wellbeing_202011","snz_hlfs_hhld_uid","Household Labour Force Survey","Stats NZ",NA
21964,"clean_read_HLFS","hlfs_wellbeing_202011","snz_hlfs_uid","Household Labour Force Survey","Stats NZ",NA
21965,"clean_read_HLFS","hlfs_wellbeing_202011","sqd_fsqinterviewdate","Household Labour Force Survey","Stats NZ",NA
21966,"clean_read_HLFS","hlfs_wellbeing_202011","sqd_qage18orover","Household Labour Force Survey","Stats NZ",NA
21967,"clean_read_HLFS","hlfs_wellbeing_202011","sqd_qfieldinttype","Household Labour Force Survey","Stats NZ",NA
21968,"clean_read_HLFS","hlfs_wellbeing_202011","sqd_qusuallylive","Household Labour Force Survey","Stats NZ",NA
21969,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt","Household Labour Force Survey","Stats NZ",NA
21970,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_1","Household Labour Force Survey","Stats NZ",NA
21971,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_10","Household Labour Force Survey","Stats NZ",NA
21972,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_100","Household Labour Force Survey","Stats NZ",NA
21973,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_11","Household Labour Force Survey","Stats NZ",NA
21974,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_12","Household Labour Force Survey","Stats NZ",NA
21975,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_13","Household Labour Force Survey","Stats NZ",NA
21976,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_14","Household Labour Force Survey","Stats NZ",NA
21977,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_15","Household Labour Force Survey","Stats NZ",NA
21978,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_16","Household Labour Force Survey","Stats NZ",NA
21979,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_17","Household Labour Force Survey","Stats NZ",NA
21980,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_18","Household Labour Force Survey","Stats NZ",NA
21981,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_19","Household Labour Force Survey","Stats NZ",NA
21982,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_2","Household Labour Force Survey","Stats NZ",NA
21983,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_20","Household Labour Force Survey","Stats NZ",NA
21984,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_21","Household Labour Force Survey","Stats NZ",NA
21985,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_22","Household Labour Force Survey","Stats NZ",NA
21986,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_23","Household Labour Force Survey","Stats NZ",NA
21987,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_24","Household Labour Force Survey","Stats NZ",NA
21988,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_25","Household Labour Force Survey","Stats NZ",NA
21989,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_26","Household Labour Force Survey","Stats NZ",NA
21990,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_27","Household Labour Force Survey","Stats NZ",NA
21991,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_28","Household Labour Force Survey","Stats NZ",NA
21992,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_29","Household Labour Force Survey","Stats NZ",NA
21993,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_3","Household Labour Force Survey","Stats NZ",NA
21994,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_30","Household Labour Force Survey","Stats NZ",NA
21995,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_31","Household Labour Force Survey","Stats NZ",NA
21996,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_32","Household Labour Force Survey","Stats NZ",NA
21997,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_33","Household Labour Force Survey","Stats NZ",NA
21998,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_34","Household Labour Force Survey","Stats NZ",NA
21999,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_35","Household Labour Force Survey","Stats NZ",NA
22000,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_36","Household Labour Force Survey","Stats NZ",NA
22001,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_37","Household Labour Force Survey","Stats NZ",NA
22002,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_38","Household Labour Force Survey","Stats NZ",NA
22003,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_39","Household Labour Force Survey","Stats NZ",NA
22004,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_4","Household Labour Force Survey","Stats NZ",NA
22005,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_40","Household Labour Force Survey","Stats NZ",NA
22006,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_41","Household Labour Force Survey","Stats NZ",NA
22007,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_42","Household Labour Force Survey","Stats NZ",NA
22008,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_43","Household Labour Force Survey","Stats NZ",NA
22009,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_44","Household Labour Force Survey","Stats NZ",NA
22010,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_45","Household Labour Force Survey","Stats NZ",NA
22011,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_46","Household Labour Force Survey","Stats NZ",NA
22012,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_47","Household Labour Force Survey","Stats NZ",NA
22013,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_48","Household Labour Force Survey","Stats NZ",NA
22014,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_49","Household Labour Force Survey","Stats NZ",NA
22015,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_5","Household Labour Force Survey","Stats NZ",NA
22016,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_50","Household Labour Force Survey","Stats NZ",NA
22017,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_51","Household Labour Force Survey","Stats NZ",NA
22018,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_52","Household Labour Force Survey","Stats NZ",NA
22019,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_53","Household Labour Force Survey","Stats NZ",NA
22020,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_54","Household Labour Force Survey","Stats NZ",NA
22021,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_55","Household Labour Force Survey","Stats NZ",NA
22022,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_56","Household Labour Force Survey","Stats NZ",NA
22023,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_57","Household Labour Force Survey","Stats NZ",NA
22024,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_58","Household Labour Force Survey","Stats NZ",NA
22025,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_59","Household Labour Force Survey","Stats NZ",NA
22026,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_6","Household Labour Force Survey","Stats NZ",NA
22027,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_60","Household Labour Force Survey","Stats NZ",NA
22028,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_61","Household Labour Force Survey","Stats NZ",NA
22029,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_62","Household Labour Force Survey","Stats NZ",NA
22030,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_63","Household Labour Force Survey","Stats NZ",NA
22031,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_64","Household Labour Force Survey","Stats NZ",NA
22032,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_65","Household Labour Force Survey","Stats NZ",NA
22033,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_66","Household Labour Force Survey","Stats NZ",NA
22034,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_67","Household Labour Force Survey","Stats NZ",NA
22035,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_68","Household Labour Force Survey","Stats NZ",NA
22036,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_69","Household Labour Force Survey","Stats NZ",NA
22037,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_7","Household Labour Force Survey","Stats NZ",NA
22038,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_70","Household Labour Force Survey","Stats NZ",NA
22039,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_71","Household Labour Force Survey","Stats NZ",NA
22040,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_72","Household Labour Force Survey","Stats NZ",NA
22041,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_73","Household Labour Force Survey","Stats NZ",NA
22042,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_74","Household Labour Force Survey","Stats NZ",NA
22043,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_75","Household Labour Force Survey","Stats NZ",NA
22044,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_76","Household Labour Force Survey","Stats NZ",NA
22045,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_77","Household Labour Force Survey","Stats NZ",NA
22046,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_78","Household Labour Force Survey","Stats NZ",NA
22047,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_79","Household Labour Force Survey","Stats NZ",NA
22048,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_8","Household Labour Force Survey","Stats NZ",NA
22049,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_80","Household Labour Force Survey","Stats NZ",NA
22050,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_81","Household Labour Force Survey","Stats NZ",NA
22051,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_82","Household Labour Force Survey","Stats NZ",NA
22052,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_83","Household Labour Force Survey","Stats NZ",NA
22053,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_84","Household Labour Force Survey","Stats NZ",NA
22054,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_85","Household Labour Force Survey","Stats NZ",NA
22055,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_86","Household Labour Force Survey","Stats NZ",NA
22056,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_87","Household Labour Force Survey","Stats NZ",NA
22057,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_88","Household Labour Force Survey","Stats NZ",NA
22058,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_89","Household Labour Force Survey","Stats NZ",NA
22059,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_9","Household Labour Force Survey","Stats NZ",NA
22060,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_90","Household Labour Force Survey","Stats NZ",NA
22061,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_91","Household Labour Force Survey","Stats NZ",NA
22062,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_92","Household Labour Force Survey","Stats NZ",NA
22063,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_93","Household Labour Force Survey","Stats NZ",NA
22064,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_94","Household Labour Force Survey","Stats NZ",NA
22065,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_95","Household Labour Force Survey","Stats NZ",NA
22066,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_96","Household Labour Force Survey","Stats NZ",NA
22067,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_97","Household Labour Force Survey","Stats NZ",NA
22068,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_98","Household Labour Force Survey","Stats NZ",NA
22069,"clean_read_HLFS","hlfs_wellbeing_202011","sqfinalwgt_99","Household Labour Force Survey","Stats NZ",NA
22070,"clean_read_HLFS","hlfs_wellbeing_202011","studyyn","Household Labour Force Survey","Stats NZ",NA
22071,"clean_read_HLFS","hlfs_wellbeing_202011","tempreplace","Household Labour Force Survey","Stats NZ",NA
22072,"clean_read_HLFS","hlfs_wellbeing_202011","uhr_imputed","Household Labour Force Survey","Stats NZ",NA
22073,"clean_read_HLFS","hlfs_wellbeing_202011","union_nbr","Household Labour Force Survey","Stats NZ",NA
22074,"clean_read_HLFS","hlfs_wellbeing_202011","usable","Household Labour Force Survey","Stats NZ",NA
22075,"clean_read_HLFS","hlfs_wellbeing_202011","wantjob","Household Labour Force Survey","Stats NZ",NA
22076,"clean_read_HLFS","hlfs_wellbeing_202011","wantmorehrs","Household Labour Force Survey","Stats NZ",NA
22077,"clean_read_HLFS","hlfs_wellbeing_202011","week","Household Labour Force Survey","Stats NZ",NA
22078,"clean_read_HLFS","hlfs_wellbeing_202011","whenlook","Household Labour Force Survey","Stats NZ",NA
22079,"clean_read_HLFS","hlfs_wellbeing_202011","whyaway","Household Labour Force Survey","Stats NZ",NA
22080,"clean_read_HLFS","hlfs_wellbeing_202011","whyleft","Household Labour Force Survey","Stats NZ",NA
22081,"clean_read_HLFS","hlfs_wellbeing_202011","whynotavail","Household Labour Force Survey","Stats NZ",NA
22082,"clean_read_HLFS","hlfs_wellbeing_202011","whynotjob","Household Labour Force Survey","Stats NZ",NA
22083,"clean_read_HLFS","hlfs_wellbeing_202011","whynotlook","Household Labour Force Survey","Stats NZ",NA
22084,"clean_read_HLFS","hlfs_wellbeing_202011","whynotmorehrs","Household Labour Force Survey","Stats NZ",NA
22085,"clean_read_HLFS","hlfs_wellbeing_202102","agency","Household Labour Force Survey","Stats NZ",NA
22086,"clean_read_HLFS","hlfs_wellbeing_202102","ahr_imputed","Household Labour Force Survey","Stats NZ",NA
22087,"clean_read_HLFS","hlfs_wellbeing_202102","anyhome","Household Labour Force Survey","Stats NZ",NA
22088,"clean_read_HLFS","hlfs_wellbeing_202102","avail4wks","Household Labour Force Survey","Stats NZ",NA
22089,"clean_read_HLFS","hlfs_wellbeing_202102","availlastwk","Household Labour Force Survey","Stats NZ",NA
22090,"clean_read_HLFS","hlfs_wellbeing_202102","awayalljobs","Household Labour Force Survey","Stats NZ",NA
22091,"clean_read_HLFS","hlfs_wellbeing_202102","awayfambus","Household Labour Force Survey","Stats NZ",NA
22092,"clean_read_HLFS","hlfs_wellbeing_202102","awayothfambus","Household Labour Force Survey","Stats NZ",NA
22093,"clean_read_HLFS","hlfs_wellbeing_202102","awayothjobs","Household Labour Force Survey","Stats NZ",NA
22094,"clean_read_HLFS","hlfs_wellbeing_202102","awayothnone","Household Labour Force Survey","Stats NZ",NA
22095,"clean_read_HLFS","hlfs_wellbeing_202102","awayothownbus","Household Labour Force Survey","Stats NZ",NA
22096,"clean_read_HLFS","hlfs_wellbeing_202102","awayothpaidjob","Household Labour Force Survey","Stats NZ",NA
22097,"clean_read_HLFS","hlfs_wellbeing_202102","awayownbus","Household Labour Force Survey","Stats NZ",NA
22098,"clean_read_HLFS","hlfs_wellbeing_202102","awaypaidjob","Household Labour Force Survey","Stats NZ",NA
22099,"clean_read_HLFS","hlfs_wellbeing_202102","casual","Household Labour Force Survey","Stats NZ",NA
22100,"clean_read_HLFS","hlfs_wellbeing_202102","dep17","Household Labour Force Survey","Stats NZ",NA
22101,"clean_read_HLFS","hlfs_wellbeing_202102","dis_qcommunicating","Household Labour Force Survey","Stats NZ",NA
22102,"clean_read_HLFS","hlfs_wellbeing_202102","dis_qdressing","Household Labour Force Survey","Stats NZ",NA
22103,"clean_read_HLFS","hlfs_wellbeing_202102","dis_qhearing","Household Labour Force Survey","Stats NZ",NA
22104,"clean_read_HLFS","hlfs_wellbeing_202102","dis_qmemory","Household Labour Force Survey","Stats NZ",NA
22105,"clean_read_HLFS","hlfs_wellbeing_202102","dis_qseeing","Household Labour Force Survey","Stats NZ",NA
22106,"clean_read_HLFS","hlfs_wellbeing_202102","dis_qwalking","Household Labour Force Survey","Stats NZ",NA
22107,"clean_read_HLFS","hlfs_wellbeing_202102","dob_month","Household Labour Force Survey","Stats NZ",NA
22108,"clean_read_HLFS","hlfs_wellbeing_202102","dob_year","Household Labour Force Survey","Stats NZ",NA
22109,"clean_read_HLFS","hlfs_wellbeing_202102","dvage","Household Labour Force Survey","Stats NZ",NA
22110,"clean_read_HLFS","hlfs_wellbeing_202102","dvagegp1","Household Labour Force Survey","Stats NZ",NA
22111,"clean_read_HLFS","hlfs_wellbeing_202102","dvahrmain","Household Labour Force Survey","Stats NZ",NA
22112,"clean_read_HLFS","hlfs_wellbeing_202102","dvahroth","Household Labour Force Survey","Stats NZ",NA
22113,"clean_read_HLFS","hlfs_wellbeing_202102","dvahrsec","Household Labour Force Survey","Stats NZ",NA
22114,"clean_read_HLFS","hlfs_wellbeing_202102","dvahrtot","Household Labour Force Survey","Stats NZ",NA
22115,"clean_read_HLFS","hlfs_wellbeing_202102","dvcob","Household Labour Force Survey","Stats NZ",NA
22116,"clean_read_HLFS","hlfs_wellbeing_202102","dvcontactemp","Household Labour Force Survey","Stats NZ",NA
22117,"clean_read_HLFS","hlfs_wellbeing_202102","dvcontactempag","Household Labour Force Survey","Stats NZ",NA
22118,"clean_read_HLFS","hlfs_wellbeing_202102","dvcontactrel","Household Labour Force Survey","Stats NZ",NA
22119,"clean_read_HLFS","hlfs_wellbeing_202102","dvcontactwinz","Household Labour Force Survey","Stats NZ",NA
22120,"clean_read_HLFS","hlfs_wellbeing_202102","dvdayswrkmain","Household Labour Force Survey","Stats NZ",NA
22121,"clean_read_HLFS","hlfs_wellbeing_202102","dvdayswrkoth","Household Labour Force Survey","Stats NZ",NA
22122,"clean_read_HLFS","hlfs_wellbeing_202102","dvdayswrksec","Household Labour Force Survey","Stats NZ",NA
22123,"clean_read_HLFS","hlfs_wellbeing_202102","dvdescent","Household Labour Force Survey","Stats NZ",NA
22124,"clean_read_HLFS","hlfs_wellbeing_202102","dvdisability","Household Labour Force Survey","Stats NZ",NA
22125,"clean_read_HLFS","hlfs_wellbeing_202102","dvdurunemp","Household Labour Force Survey","Stats NZ",NA
22126,"clean_read_HLFS","hlfs_wellbeing_202102","dvemprel","Household Labour Force Survey","Stats NZ",NA
22127,"clean_read_HLFS","hlfs_wellbeing_202102","dvempstatmain","Household Labour Force Survey","Stats NZ",NA
22128,"clean_read_HLFS","hlfs_wellbeing_202102","dvempstatsec","Household Labour Force Survey","Stats NZ",NA
22129,"clean_read_HLFS","hlfs_wellbeing_202102","dveth1","Household Labour Force Survey","Stats NZ",NA
22130,"clean_read_HLFS","hlfs_wellbeing_202102","dveth10","Household Labour Force Survey","Stats NZ",NA
22131,"clean_read_HLFS","hlfs_wellbeing_202102","dveth11","Household Labour Force Survey","Stats NZ",NA
22132,"clean_read_HLFS","hlfs_wellbeing_202102","dveth12","Household Labour Force Survey","Stats NZ",NA
22133,"clean_read_HLFS","hlfs_wellbeing_202102","dveth13","Household Labour Force Survey","Stats NZ",NA
22134,"clean_read_HLFS","hlfs_wellbeing_202102","dveth14","Household Labour Force Survey","Stats NZ",NA
22135,"clean_read_HLFS","hlfs_wellbeing_202102","dveth2","Household Labour Force Survey","Stats NZ",NA
22136,"clean_read_HLFS","hlfs_wellbeing_202102","dveth3","Household Labour Force Survey","Stats NZ",NA
22137,"clean_read_HLFS","hlfs_wellbeing_202102","dveth4","Household Labour Force Survey","Stats NZ",NA
22138,"clean_read_HLFS","hlfs_wellbeing_202102","dveth5","Household Labour Force Survey","Stats NZ",NA
22139,"clean_read_HLFS","hlfs_wellbeing_202102","dveth6","Household Labour Force Survey","Stats NZ",NA
22140,"clean_read_HLFS","hlfs_wellbeing_202102","dveth7","Household Labour Force Survey","Stats NZ",NA
22141,"clean_read_HLFS","hlfs_wellbeing_202102","dveth8","Household Labour Force Survey","Stats NZ",NA
22142,"clean_read_HLFS","hlfs_wellbeing_202102","dveth9","Household Labour Force Survey","Stats NZ",NA
22143,"clean_read_HLFS","hlfs_wellbeing_202102","dvethnic","Household Labour Force Survey","Stats NZ",NA
22144,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_childrole","Household Labour Force Survey","Stats NZ",NA
22145,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_famnucyn","Household Labour Force Survey","Stats NZ",NA
22146,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_numchild","Household Labour Force Survey","Stats NZ",NA
22147,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_numchilddepnk","Household Labour Force Survey","Stats NZ",NA
22148,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_numdepchild","Household Labour Force Survey","Stats NZ",NA
22149,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_numindepchild","Household Labour Force Survey","Stats NZ",NA
22150,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_numinfamnuc","Household Labour Force Survey","Stats NZ",NA
22151,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_numpartner","Household Labour Force Survey","Stats NZ",NA
22152,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_parentrole","Household Labour Force Survey","Stats NZ",NA
22153,"clean_read_HLFS","hlfs_wellbeing_202102","dvfam_withpartner","Household Labour Force Survey","Stats NZ",NA
22154,"clean_read_HLFS","hlfs_wellbeing_202102","dvftpt","Household Labour Force Survey","Stats NZ",NA
22155,"clean_read_HLFS","hlfs_wellbeing_202102","dvhhten","Household Labour Force Survey","Stats NZ",NA
22156,"clean_read_HLFS","hlfs_wellbeing_202102","dvhhtype","Household Labour Force Survey","Stats NZ",NA
22157,"clean_read_HLFS","hlfs_wellbeing_202102","dvhqual","Household Labour Force Survey","Stats NZ",NA
22158,"clean_read_HLFS","hlfs_wellbeing_202102","dvindmain","Household Labour Force Survey","Stats NZ",NA
22159,"clean_read_HLFS","hlfs_wellbeing_202102","dvindprev","Household Labour Force Survey","Stats NZ",NA
22160,"clean_read_HLFS","hlfs_wellbeing_202102","dvindsec","Household Labour Force Survey","Stats NZ",NA
22161,"clean_read_HLFS","hlfs_wellbeing_202102","dvjobtenc","Household Labour Force Survey","Stats NZ",NA
22162,"clean_read_HLFS","hlfs_wellbeing_202102","dvjobtenw","Household Labour Force Survey","Stats NZ",NA
22163,"clean_read_HLFS","hlfs_wellbeing_202102","dvlfs","Household Labour Force Survey","Stats NZ",NA
22164,"clean_read_HLFS","hlfs_wellbeing_202102","dvlook","Household Labour Force Survey","Stats NZ",NA
22165,"clean_read_HLFS","hlfs_wellbeing_202102","dvlookother","Household Labour Force Survey","Stats NZ",NA
22166,"clean_read_HLFS","hlfs_wellbeing_202102","dvmainact","Household Labour Force Survey","Stats NZ",NA
22167,"clean_read_HLFS","hlfs_wellbeing_202102","dvmeshblock","Household Labour Force Survey","Stats NZ",NA
22168,"clean_read_HLFS","hlfs_wellbeing_202102","dvmjh","Household Labour Force Survey","Stats NZ",NA
22169,"clean_read_HLFS","hlfs_wellbeing_202102","dvmorehrsemp","Household Labour Force Survey","Stats NZ",NA
22170,"clean_read_HLFS","hlfs_wellbeing_202102","dvmorehrsempag","Household Labour Force Survey","Stats NZ",NA
22171,"clean_read_HLFS","hlfs_wellbeing_202102","dvmorehrslook","Household Labour Force Survey","Stats NZ",NA
22172,"clean_read_HLFS","hlfs_wellbeing_202102","dvmorehrsothemp","Household Labour Force Survey","Stats NZ",NA
22173,"clean_read_HLFS","hlfs_wellbeing_202102","dvmorehrsother","Household Labour Force Survey","Stats NZ",NA
22174,"clean_read_HLFS","hlfs_wellbeing_202102","dvmorehrsrel","Household Labour Force Survey","Stats NZ",NA
22175,"clean_read_HLFS","hlfs_wellbeing_202102","dvneet","Household Labour Force Survey","Stats NZ",NA
22176,"clean_read_HLFS","hlfs_wellbeing_202102","dvoccmain","Household Labour Force Survey","Stats NZ",NA
22177,"clean_read_HLFS","hlfs_wellbeing_202102","dvoccprev","Household Labour Force Survey","Stats NZ",NA
22178,"clean_read_HLFS","hlfs_wellbeing_202102","dvoccsec","Household Labour Force Survey","Stats NZ",NA
22179,"clean_read_HLFS","hlfs_wellbeing_202102","dvprevempstat","Household Labour Force Survey","Stats NZ",NA
22180,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual1","Household Labour Force Survey","Stats NZ",NA
22181,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual10","Household Labour Force Survey","Stats NZ",NA
22182,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual11","Household Labour Force Survey","Stats NZ",NA
22183,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual12","Household Labour Force Survey","Stats NZ",NA
22184,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual13","Household Labour Force Survey","Stats NZ",NA
22185,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual14","Household Labour Force Survey","Stats NZ",NA
22186,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual15","Household Labour Force Survey","Stats NZ",NA
22187,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual16","Household Labour Force Survey","Stats NZ",NA
22188,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual17","Household Labour Force Survey","Stats NZ",NA
